# Energy(keV)  dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
6.499990000000000628e-03 9.000000000000000222e-01 1.646000000000000085e+01 4.000000000000000192e-04
6.999990000000000205e-03 9.338999999999999524e-01 1.719999999999999929e+01 4.000000000000000192e-04
7.999990000000000226e-03 9.983999999999999542e-01 1.862000000000000099e+01 4.000000000000000192e-04
8.999990000000001114e-03 1.058999999999999941e+00 1.996000000000000085e+01 4.000000000000000192e-04
9.999990000000000268e-03 1.116000000000000103e+00 2.123000000000000043e+01 4.000000000000000192e-04
1.099989999999999996e-02 1.171000000000000041e+00 2.244000000000000128e+01 4.000000000000000192e-04
1.199990000000000084e-02 1.223000000000000087e+00 2.360000000000000142e+01 5.000000000000000104e-04
1.299990000000000000e-02 1.272999999999999909e+00 2.471000000000000085e+01 5.000000000000000104e-04
1.399990000000000089e-02 1.320999999999999952e+00 2.576999999999999957e+01 5.000000000000000104e-04
1.499990000000000004e-02 1.366999999999999993e+00 2.680999999999999872e+01 5.000000000000000104e-04
1.599990000000000093e-02 1.411999999999999922e+00 2.780000000000000071e+01 5.000000000000000104e-04
1.699990000000000182e-02 1.455000000000000071e+00 2.876999999999999957e+01 5.000000000000000104e-04
1.799989999999999923e-02 1.497999999999999998e+00 2.969999999999999929e+01 6.000000000000000559e-04
1.999990000000000101e-02 1.578999999999999959e+00 3.150000000000000000e+01 6.000000000000000559e-04
2.249989999999999976e-02 1.673999999999999932e+00 3.361999999999999744e+01 6.000000000000000559e-04
2.499990000000000198e-02 1.764999999999999902e+00 3.560999999999999943e+01 6.000000000000000559e-04
2.749990000000000073e-02 1.850999999999999979e+00 3.750000000000000000e+01 6.999999999999999929e-04
2.999989999999999948e-02 1.933000000000000052e+00 3.929999999999999716e+01 6.999999999999999929e-04
3.249989999999999823e-02 2.012000000000000011e+00 4.100999999999999801e+01 6.999999999999999929e-04
3.499990000000000046e-02 2.088000000000000078e+00 4.264999999999999858e+01 6.999999999999999929e-04
3.749989999999999574e-02 2.161999999999999922e+00 4.422999999999999687e+01 8.000000000000000383e-04
3.999989999999999796e-02 2.233000000000000096e+00 4.575000000000000000e+01 8.000000000000000383e-04
4.499989999999999546e-02 2.367999999999999883e+00 4.863000000000000256e+01 8.000000000000000383e-04
4.999989999999999990e-02 2.495999999999999996e+00 5.132999999999999829e+01 9.000000000000000838e-04
5.499989999999999740e-02 2.617999999999999883e+00 5.386999999999999744e+01 9.000000000000000838e-04
5.999989999999999490e-02 2.733999999999999986e+00 5.628000000000000114e+01 9.000000000000000838e-04
6.499989999999999934e-02 2.846000000000000085e+00 5.857000000000000028e+01 1.000000000000000021e-03
6.999990000000000379e-02 2.952999999999999847e+00 6.075000000000000000e+01 1.000000000000000021e-03
7.999989999999999879e-02 3.157000000000000028e+00 6.482999999999999829e+01 1.100000000000000066e-03
8.999989999999999379e-02 3.349000000000000199e+00 6.859000000000000341e+01 1.100000000000000066e-03
9.999990000000000268e-02 3.529999999999999805e+00 7.209000000000000341e+01 1.200000000000000112e-03
1.100000000000000006e-01 3.701999999999999957e+00 7.535999999999999943e+01 1.300000000000000157e-03
1.199999999999999956e-01 3.866999999999999993e+00 7.843999999999999773e+01 1.300000000000000157e-03
1.300000000000000044e-01 4.025000000000000355e+00 8.134999999999999432e+01 1.399999999999999986e-03
1.399989999999999846e-01 4.176999999999999602e+00 8.410999999999999943e+01 1.399999999999999986e-03
1.499989999999999934e-01 4.323000000000000398e+00 8.671999999999999886e+01 1.500000000000000031e-03
1.599990000000000023e-01 4.464999999999999858e+00 8.921999999999999886e+01 1.500000000000000031e-03
1.699990000000000112e-01 4.602999999999999758e+00 9.160999999999999943e+01 1.600000000000000077e-03
1.799989999999999923e-01 4.735999999999999766e+00 9.390000000000000568e+01 1.600000000000000077e-03
1.999990000000000101e-01 4.991999999999999993e+00 9.820000000000000284e+01 1.700000000000000122e-03
2.249990000000000046e-01 5.294999999999999929e+00 1.032000000000000028e+02 1.800000000000000168e-03
2.499989999999999990e-01 5.581000000000000405e+00 1.077000000000000028e+02 1.899999999999999996e-03
2.749990000000000490e-01 5.854000000000000092e+00 1.119000000000000057e+02 2.000000000000000042e-03
2.999990000000000157e-01 6.113999999999999879e+00 1.157999999999999972e+02 2.100000000000000304e-03
3.249990000000000379e-01 6.363999999999999879e+00 1.194000000000000057e+02 2.200000000000000133e-03
3.499990000000000046e-01 6.604000000000000092e+00 1.229000000000000057e+02 2.299999999999999961e-03
3.749990000000000268e-01 6.836000000000000298e+00 1.260999999999999943e+02 2.400000000000000223e-03
3.999990000000000490e-01 7.059999999999999609e+00 1.290999999999999943e+02 2.500000000000000052e-03
4.499990000000000379e-01 7.488000000000000433e+00 1.348000000000000114e+02 2.700000000000000143e-03
4.999990000000000268e-01 7.892999999999999794e+00 1.399000000000000057e+02 2.900000000000000234e-03
5.499990000000000157e-01 8.278999999999999915e+00 1.445999999999999943e+02 3.000000000000000062e-03
5.999990000000000601e-01 8.647000000000000242e+00 1.489000000000000057e+02 3.200000000000000153e-03
6.499989999999999934e-01 9.000000000000000000e+00 1.528000000000000114e+02 3.400000000000000244e-03
6.999990000000000379e-01 9.339999999999999858e+00 1.565000000000000000e+02 3.500000000000000073e-03
7.999990000000000157e-01 9.983999999999999986e+00 1.631999999999999886e+02 3.799999999999999992e-03
8.999989999999999934e-01 1.058999999999999986e+01 1.690999999999999943e+02 4.100000000000000346e-03
9.999990000000000823e-01 1.116000000000000014e+01 1.743000000000000114e+02 4.400000000000000265e-03
1.100000000000000089e+00 1.171000000000000085e+01 1.790999999999999943e+02 4.700000000000000185e-03
1.199999999999999956e+00 1.223000000000000043e+01 1.833000000000000114e+02 5.000000000000000104e-03
1.300000000000000044e+00 1.273000000000000043e+01 1.873000000000000114e+02 5.300000000000000024e-03
1.399999999999999911e+00 1.321000000000000085e+01 1.908000000000000114e+02 5.500000000000000548e-03
1.500000000000000000e+00 1.366999999999999993e+01 1.940999999999999943e+02 5.800000000000000468e-03
1.600000000000000089e+00 1.411999999999999922e+01 1.971999999999999886e+02 6.100000000000000387e-03
1.699999999999999956e+00 1.455000000000000071e+01 2.000000000000000000e+02 6.300000000000000044e-03
1.800000000000000044e+00 1.498000000000000043e+01 2.025999999999999943e+02 6.599999999999999964e-03
2.000000000000000000e+00 1.578999999999999915e+01 2.074000000000000057e+02 7.100000000000000408e-03
2.250000000000000000e+00 1.673999999999999844e+01 2.125000000000000000e+02 7.700000000000000247e-03
2.500000000000000000e+00 1.764999999999999858e+01 2.169000000000000057e+02 8.300000000000000086e-03
2.750000000000000000e+00 1.851000000000000156e+01 2.208000000000000114e+02 9.000000000000001055e-03
3.000000000000000000e+00 1.932999999999999829e+01 2.240999999999999943e+02 9.600000000000000894e-03
3.250000000000000000e+00 2.012000000000000099e+01 2.270999999999999943e+02 1.020000000000000073e-02
3.500000000000000000e+00 2.087999999999999901e+01 2.296999999999999886e+02 1.070000000000000118e-02
3.750000000000000000e+00 2.162000000000000099e+01 2.320000000000000000e+02 1.130000000000000102e-02
4.000000000000000000e+00 2.232999999999999829e+01 2.340000000000000000e+02 1.190000000000000085e-02
4.500000000000000000e+00 2.367999999999999972e+01 2.375000000000000000e+02 1.310000000000000053e-02
5.000000000000000000e+00 2.496000000000000085e+01 2.401999999999999886e+02 1.420000000000000082e-02
5.500000000000000000e+00 2.617999999999999972e+01 2.424000000000000057e+02 1.530000000000000110e-02
6.000000000000000000e+00 2.733999999999999986e+01 2.441999999999999886e+02 1.650000000000000078e-02
6.500000000000000000e+00 2.846000000000000085e+01 2.455999999999999943e+02 1.760000000000000106e-02
7.000000000000000000e+00 2.953000000000000114e+01 2.466999999999999886e+02 1.870000000000000134e-02
8.000000000000000000e+00 3.157000000000000028e+01 2.480999999999999943e+02 2.100000000000000130e-02
9.000000000000000000e+00 3.349000000000000199e+01 2.489000000000000057e+02 2.320000000000000187e-02
1.000000000000000000e+01 3.529999999999999716e+01 2.490000000000000000e+02 2.550000000000000183e-02
1.100000000000000000e+01 3.702000000000000313e+01 2.488000000000000114e+02 2.770000000000000240e-02
1.200000000000000000e+01 3.867000000000000171e+01 2.481999999999999886e+02 3.000000000000000236e-02
1.300000000000000000e+01 4.025000000000000000e+01 2.474000000000000057e+02 3.230000000000000232e-02
1.400000000000000000e+01 4.177000000000000313e+01 2.464000000000000057e+02 3.459999999999999881e-02
1.500000000000000000e+01 4.322999999999999687e+01 2.453000000000000114e+02 3.679999999999999938e-02
1.600000000000000000e+01 4.464999999999999858e+01 2.440000000000000000e+02 3.910000000000000281e-02
1.700000000000000000e+01 4.603000000000000114e+01 2.426999999999999886e+02 4.150000000000000216e-02
1.800000000000000000e+01 4.735999999999999943e+01 2.413000000000000114e+02 4.379999999999999866e-02
2.000000000000000000e+01 4.992000000000000171e+01 2.383000000000000114e+02 4.850000000000000144e-02
2.250000000000000000e+01 5.295000000000000284e+01 2.345000000000000000e+02 5.440000000000000391e-02
2.500000000000000000e+01 5.582000000000000028e+01 2.305000000000000000e+02 6.040000000000000230e-02
2.750000000000000000e+01 5.853999999999999915e+01 2.265999999999999943e+02 6.650000000000000355e-02
3.000000000000000000e+01 6.114000000000000057e+01 2.226999999999999886e+02 7.259999999999999787e-02
3.250000000000000000e+01 6.364000000000000057e+01 2.189000000000000057e+02 7.889999999999999791e-02
3.500000000000000000e+01 6.604000000000000625e+01 2.151999999999999886e+02 8.519999999999999796e-02
3.750000000000000000e+01 6.835999999999999943e+01 2.115000000000000000e+02 9.149999999999999800e-02
4.000000000000000000e+01 7.059999999999999432e+01 2.080000000000000000e+02 9.790000000000000091e-02
4.500000000000000000e+01 7.487999999999999545e+01 2.014000000000000057e+02 1.110000000000000014e-01
5.000000000000000000e+01 8.548999999999999488e+01 1.950999999999999943e+02 1.241000000000000020e-01
5.500000000000000000e+01 9.310999999999999943e+01 1.891999999999999886e+02 1.370999999999999996e-01
6.000000000000000000e+01 9.768999999999999773e+01 1.838000000000000114e+02 1.503000000000000169e-01
6.500000000000000000e+01 1.005999999999999943e+02 1.786999999999999886e+02 1.635999999999999954e-01
7.000000000000000000e+01 1.027999999999999972e+02 1.738000000000000114e+02 1.771000000000000074e-01
8.000000000000000000e+01 1.062999999999999972e+02 1.650999999999999943e+02 2.048999999999999988e-01
9.000000000000000000e+01 1.102000000000000028e+02 1.573000000000000114e+02 2.335000000000000131e-01
1.000000000000000000e+02 1.147999999999999972e+02 1.503000000000000114e+02 2.626999999999999891e-01
1.100000000000000000e+02 1.202999999999999972e+02 1.440000000000000000e+02 2.923000000000000043e-01
1.200000000000000000e+02 1.264000000000000057e+02 1.383000000000000114e+02 3.220999999999999974e-01
1.300000000000000000e+02 1.330999999999999943e+02 1.330999999999999943e+02 3.520000000000000351e-01
1.400000000000000000e+02 1.401999999999999886e+02 1.284000000000000057e+02 3.818000000000000282e-01
1.500000000000000000e+02 1.476999999999999886e+02 1.240000000000000000e+02 4.115000000000000324e-01
1.600000000000000000e+02 1.553000000000000114e+02 1.200000000000000000e+02 4.410000000000000031e-01
1.700000000000000000e+02 1.630999999999999943e+02 1.162999999999999972e+02 4.702999999999999958e-01
1.800000000000000000e+02 1.710000000000000000e+02 1.127999999999999972e+02 4.993000000000000216e-01
2.000000000000000000e+02 1.870000000000000000e+02 1.065999999999999943e+02 5.562000000000000277e-01
2.250000000000000000e+02 2.069000000000000057e+02 9.979999999999999716e+01 6.254000000000000670e-01
2.500000000000000000e+02 2.265999999999999943e+02 9.396999999999999886e+01 6.923000000000000265e-01
2.750000000000000000e+02 2.459000000000000057e+02 8.887000000000000455e+01 7.570000000000000062e-01
3.000000000000000000e+02 2.648000000000000114e+02 8.437999999999999545e+01 8.195999999999999952e-01
3.250000000000000000e+02 2.831000000000000227e+02 8.039000000000000057e+01 8.800999999999999934e-01
3.500000000000000000e+02 3.008999999999999773e+02 7.681000000000000227e+01 9.388000000000000789e-01
3.750000000000000000e+02 3.183000000000000114e+02 7.357999999999999829e+01 9.957000000000000295e-01
4.000000000000000000e+02 3.351000000000000227e+02 7.065000000000000568e+01 1.050000000000000044e+00
4.500000000000000000e+02 3.671999999999999886e+02 6.551999999999999602e+01 1.159999999999999920e+00
5.000000000000000000e+02 3.973999999999999773e+02 6.117000000000000171e+01 1.260000000000000009e+00
5.500000000000000000e+02 4.258000000000000114e+02 5.743999999999999773e+01 1.350000000000000089e+00
6.000000000000000000e+02 4.526999999999999886e+02 5.418999999999999773e+01 1.449999999999999956e+00
6.500000000000000000e+02 4.783000000000000114e+02 5.132999999999999829e+01 1.540000000000000036e+00
7.000000000000000000e+02 5.030000000000000000e+02 4.879999999999999716e+01 1.620000000000000107e+00
8.000000000000000000e+02 5.511000000000000227e+02 4.449000000000000199e+01 1.780000000000000027e+00
9.000000000000000000e+02 5.992999999999999545e+02 4.095000000000000284e+01 1.939999999999999947e+00
1.000000000000000000e+03 6.487999999999999545e+02 3.800000000000000000e+01 2.080000000000000071e+00
1.100000000000000000e+03 6.998999999999999773e+02 3.547999999999999687e+01 2.209999999999999964e+00
1.200000000000000000e+03 7.526000000000000227e+02 3.331000000000000227e+01 2.339999999999999858e+00
1.300000000000000000e+03 8.065000000000000000e+02 3.142000000000000171e+01 2.459999999999999964e+00
1.400000000000000000e+03 8.612999999999999545e+02 2.975000000000000000e+01 2.569999999999999840e+00
1.500000000000000000e+03 9.167000000000000455e+02 2.826999999999999957e+01 2.669999999999999929e+00
1.600000000000000000e+03 9.722000000000000455e+02 2.694999999999999929e+01 2.770000000000000018e+00
1.700000000000000000e+03 1.028000000000000000e+03 2.575000000000000000e+01 2.870000000000000107e+00
1.800000000000000000e+03 1.082000000000000000e+03 2.467000000000000171e+01 2.959999999999999964e+00
2.000000000000000000e+03 1.190000000000000000e+03 2.278000000000000114e+01 3.120000000000000107e+00
2.250000000000000000e+03 1.319000000000000000e+03 2.082000000000000028e+01 3.319999999999999840e+00
2.500000000000000000e+03 1.440000000000000000e+03 1.921000000000000085e+01 3.490000000000000213e+00
2.750000000000000000e+03 1.551000000000000000e+03 1.783999999999999986e+01 3.649999999999999911e+00
3.000000000000000000e+03 1.654000000000000000e+03 1.667000000000000171e+01 3.810000000000000053e+00
3.250000000000000000e+03 1.748000000000000000e+03 1.566000000000000014e+01 3.950000000000000178e+00
3.500000000000000000e+03 1.834000000000000000e+03 1.477999999999999936e+01 4.089999999999999858e+00
3.750000000000000000e+03 1.911000000000000000e+03 1.399000000000000021e+01 4.219999999999999751e+00
4.000000000000000000e+03 1.981000000000000000e+03 1.330000000000000071e+01 4.339999999999999858e+00
4.500000000000000000e+03 2.102000000000000000e+03 1.210999999999999943e+01 4.580000000000000071e+00
5.000000000000000000e+03 2.200000000000000000e+03 1.113000000000000078e+01 4.809999999999999609e+00
5.500000000000000000e+03 2.279000000000000000e+03 1.031000000000000050e+01 5.030000000000000249e+00
6.000000000000000000e+03 2.343000000000000000e+03 9.609999999999999432e+00 5.250000000000000000e+00
6.500000000000000000e+03 2.395000000000000000e+03 9.006999999999999673e+00 5.459999999999999964e+00
7.000000000000000000e+03 2.436000000000000000e+03 8.480000000000000426e+00 5.660000000000000142e+00
8.000000000000000000e+03 2.493000000000000000e+03 7.604000000000000092e+00 6.070000000000000284e+00
9.000000000000000000e+03 2.525000000000000000e+03 6.903999999999999915e+00 6.459999999999999964e+00
1.000000000000000000e+04 2.540000000000000000e+03 6.330000000000000071e+00 6.849999999999999645e+00
